Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
486.4,3.5,7.5,-0.8,30,0,15.3,2,0,0,0,4.7,1630,17.2,13.7,2,36,84,870,16.8,21.6,2,75.8,2,230,1,15,508,0,3040,0,1,1597.3,4,83,34.9,34,34,34.8,1597.3,0,2,5,33,-0.1,1,1,0,0.1,0,1.1,1,1731
371.2,2,7.1,2.3,26,0,14.9,2,0,0,0,5.5,1569,13.7,13.7,-3.6,37.1,84,870,13.7,17.3,2,74.6,-3.6,230,1,15,508,0,3040,0,1,1585.3,4,83,34.6,34,34,34.5,1585.8,0,2,5,33,-0.2,1,1,0,0.3,4,6.3,1,1732
409.6,6.6,8,6.3,28,0,15.7,2,0,0,0,5.5,1560,14.5,14.1,16.9,37.1,84,870,14.5,18.8,2,74.6,16.9,230,1,15,508,0,3040,0,1,1573.3,4,83,34.3,33.6,34,34.1,1573.8,1,0,5,33,-0.2,1,1,0,0.1,4,-4.5,1,1733
1152,18,15,1.6,63,0,20.4,2,0,0,0,3.9,1831,37.1,12.9,70.9,26.6,84,870,37.1,48.6,2,78.5,70.9,230,1,15,508,0,3040,0,1,1597.3,4,83,34.9,33.9,34,34.6,1598.3,0,2,5,33,0.3,1,1,-0.5,0,0,-4.1,1,1734
1510.4,16,16,2.3,72,0,21.6,2,0,0,0,3.9,1930,43.4,12.9,58.6,23.3,84,870,43.4,55.3,2.3,79.3,58.6,230,1,15,508,0,3040,0,1,1688.5,4,83,37,35.7,35.9,36.6,1690,0,2,5,35,0.5,1,1,-0.5,0,0,-1.7,1,1735
1331.2,15.6,14.1,2.3,66,0,20.4,2,0,0,0,3.9,1861,38.7,12.9,59.1,27.4,84,870,38.7,50.2,2.3,78.9,59.1,230,1,15,508,0,3040,0,1,1780.8,4,83,39,37.9,38.1,38.6,1782,0,2,5,37,0.4,1,1,-0.5,0,0,1.2,1,1736
1420.8,19.1,16,1.6,71,0,21.6,2,0,0,0,3.9,1894,42.6,12.9,72.3,23.6,84,880,42.6,55.3,2.3,78.9,72.3,230,1,15,508,0,3040,0,1,1866.5,4,83,40.8,39.7,39.9,40.5,1868,0,2,5,39,0.5,1,1,0,0.1,0,1.6,1,1737
1318.4,13.7,13.2,-0.8,63,0,19.6,2,0,0,0,3.9,1959,37.1,12.9,30.2,31.1,84,890,36.7,47.1,2.3,79.7,30.2,230,1,15,508,0,3040,0,1,1956,4,83,42.8,41.7,42,42.5,1957,0,2,5,41,0.3,1,1,0,0.1,0,2.9,1,1738
1203.2,19.1,15,-7,66,0,20.4,2,0,0,0,3.9,2015,36.7,12.9,83.6,32.3,84,890,36.7,47.8,2.3,80.5,83.7,230,1,15,508,0,3040,0,1,2010.5,4,83,43.9,42.7,43,43.6,2011.8,0,2,5,42,0.2,1,1,0,0.1,0,2.6,1,1739
2009.6,27,22.6,-3.9,86,0,25.9,2,0,0,0,3.1,2124,52.7,12.5,99.2,13.1,85,900,52.7,71.4,2.3,80.9,99.2,230,1,15,508,0,3040,0,1,2117.3,4,83,46.3,45,45.2,45.9,2119,0,2,5,44,0.7,1,1,0,0.2,0,1.5,1,1740
2572.8,25.4,26.3,-0.8,90,0,29.4,2,0,0,0,3.1,2262,57,12.1,86.6,8.3,85,900,56.6,80.4,2.3,82,85.6,230,1,15,508,0,3040,0,1,2254,4,83,49.4,47.9,48.4,48.9,2255.8,0,2,5,47,0.8,1,1,0,0,0,-0.3,1,1741
1728,16.4,15,-1.6,67,0,21.2,2,0,0,0,3.1,2168,39.5,12.1,46.6,20.6,85,910,41.8,52.2,2.3,81.6,46.6,230,1,15,508,0,3040,0,1,2077.5,4,83,51.6,50.4,50.7,51.3,2071.8,0,2,5,49,0.3,1,1,0,0,0,-0.3,1,1742
1139.2,16.8,13.6,-5.5,63,0,19.2,2,0,0,0,3.9,1800,36.3,11.7,75.5,28.5,85,910,36.3,48.6,2.3,78.1,75.7,230,1,15,508,0,3040,0,1,1726,5,83,52.6,51.9,52,52.1,1726.8,0,2,5,50,0.1,1,1,0,0,0,0.4,1,1743
1523.2,21.9,16.9,-7.8,79,0,22.4,2,0,0,0,3.9,1787,47.3,10.9,85.1,13.5,85,910,46.9,65.5,2.3,77.7,84.7,230,1,15,508,0,3040,0,1,1770.5,5,83,53.9,52.8,53,53.5,1771.5,0,2,5,51,0.4,1,1,0,0.2,0,1.1,1,1744
1152,9.8,10.8,-5.5,56,0,18,2,0,0,0,3.9,1810,32,11.3,-5.6,13.1,85,910,31.6,45.5,2,78.1,-6,230,1,15,508,0,3040,0,1,1808,5,83,55.1,54,54.1,54.9,1808.5,0,1,5,52,0.1,1,1,0,0.1,0,0.8,1,1745
294.4,0,6.6,7,22,0,14.1,2,0,1,0,5.5,1745,3.9,12.9,-30.7,1.9,85,910,3.9,14.1,0,77.7,-30.7,230,1,15,508,0,3040,0,1,1786.5,5,83,54.5,53.6,53.7,54.1,1786.8,0,1,5,52,-0.4,2,1.3,0,0.1,0,1.8,1,1746
0,0,8,0,29,0,15.3,2,0,1,0,5.5,1724,0,12.9,-31,-7.9,85,910,0,20,0,77,-31,230,1,15,508,0,3040,0,1,1734.8,5,83,52.8,51.7,51.9,52.5,1734.5,0,1,5,50,-0.7,2,3.5,0,0.2,0,2,1,1747
0,0,7.5,0,29,0,15.3,2,0,1,0,5.5,1635,0,12.9,-30.9,-7.5,85,910,0,20.4,0,75.4,-30.9,230,1,15,508,0,3040,0,1,1650.3,5,83,50.3,49.2,49.3,50,1649.8,0,1,5,48,-0.9,2,7.5,0,0.1,0,1.2,1,1748
0,0,7.1,0,29,0,14.9,2,0,1,0,5.5,1510,0,12.9,-30.9,-7.1,85,900,0,19.6,0,73.4,-30.9,230,1,15,508,0,3040,0,1,1530.5,5,83,46.5,45.5,45.7,46.4,1529.8,0,1,5,44,-1.2,2,12.1,0,0.1,0,0.1,1,1749
0,0,6.1,0,27,0,14.1,2,0,1,0,6.3,1364,0,12.9,-31.3,-5.6,85,900,0,18,0,70.7,-31.3,230,1,15,508,0,3040,0,1,1387.3,5,83,42.3,41,41.3,42,1386.3,0,1,5,40,-1.2,2,10.6,0,0,0,0.1,1,1750
38.4,0,5.7,0,25,0,13.7,2,0,0,0,7,1186,0,12.9,-4.4,0.8,85,890,0,16.9,0,67.6,-4.4,230,1,15,508,0,3040,0,1,1295.8,5,83,39.4,38.4,38.5,39.1,1295.5,1,0,5,38,-0.7,2,4.8,0,0,0,0.4,1,1751
332.8,0,6.6,-0.8,36,0,14.5,2,0,0,0,6.3,954,12.9,12.9,-1.7,1.9,85,880,12.9,25.9,2.3,63.3,-1.7,230,1,15,508,0,3040,0,1,1194.8,5,83,36.1,35.2,35.1,36,1195,1,0,5,34,-1.3,2,15.2,0,0,0,1.9,1,1752
320,0,6.1,3.1,33,0,14.1,2,0,0,0,6.3,1043,10.5,13.7,-8.7,-1.5,85,860,10.5,22.4,2.3,65.2,-8.4,230,1,15,508,0,3040,0,1,1391.5,4,83,31.1,30.2,30.2,31,1393,1,0,5,30,-1.6,2,16.7,0,0.1,0,1.5,1,1753
320,0,6.1,6.3,32,0,14.1,2,0,0,0,7,964,10.9,13.7,-3.4,0.8,85,850,10.9,22.7,2.3,63.7,-3.5,230,1,15,508,0,3040,0,1,1195.8,4,83,26,25.1,25.2,25.9,1194,1,0,5,25,-1.5,2,16.6,0,0.1,0,3.3,1,1754
320,0,6.1,1.6,36,0,14.1,2,0,0,0,7,912,11.7,13.7,5.3,-0.8,84,880,11.7,26.3,2.3,62.1,5.3,230,1,15,508,0,3040,0,1,1209.8,3,83,21.5,20.6,20.6,21.4,1211.8,1,0,5,21,-1,2,8.3,0,0.1,0,1.4,1,1755
396.8,0,7.1,1.6,37,0,14.5,2,0,0,0,5.5,1089,13.3,13.7,-2.9,0.8,84,1090,13.3,26.3,2.3,66.4,-2.9,230,1,15,508,0,3040,0,1,1161.5,3,83,19.3,18.3,18.3,19.1,1160.8,1,0,5,18,-0.6,2,4.9,0,0,0,1.2,1,1756
358.4,0,6.6,3.9,36,0,14.5,2,0,0,0,6.3,1009,13.7,13.7,1.9,2.3,84,1010,13.7,25.5,2.3,64.8,2.4,230,1,15,508,0,3040,0,1,1016.5,3,83,16.8,15.7,15.8,16.6,1014.8,1,0,5,16,-1,2,11.1,0,0,0,1.4,1,1757
409.6,0,7.5,1.6,46,0,14.9,2,0,0,0,5.5,899,18.4,13.3,15.8,2.6,84,930,18.4,35.3,2,61.7,15.9,230,1,15,508,0,3040,0,1,782,3,83,12.9,12,12.1,12.8,780,1,0,5,12,-1.3,2,14.9,0,0,0,1.2,1,1758
422.4,0,7.1,0,53,0,15.3,2,0,0,0,5.5,838,20.3,12.9,15.2,-1.5,84,850,20.3,42.4,2,59.8,15.2,230,1,15,508,0,3040,0,1,531.3,3,83,8.6,7.7,7.7,8.5,530.8,1,0,5,8,-1.3,2,15.7,0,0.1,0,1.2,1,1759
396.8,0,7.1,-0.8,52,0,14.9,2,0,0,0,5.5,804,18.8,12.9,17.5,-1.9,84,800,18.8,41.6,2,59,17.6,230,1,15,508,0,3040,0,1,585.5,1,83,4.3,3.4,3.4,4.3,584,1,0,5,4,-1.3,2,15.1,-7.5,0.1,0,1.2,1,1760
384,0,7.1,-0.8,55,0,14.9,2,0,0,0,5.5,772,19.5,12.9,12.9,-4.1,84,760,19.5,44.3,2,58.2,12.3,230,1,15,508,0,3040,0,1,180.8,1,83,1.4,0.5,0.4,1.3,178.3,1,0,5,0,-0.7,2,11,0,0.1,0,1.2,1,1761
332.8,0,6.1,-0.8,52,0,14.1,2,0,0,0,6.3,697,17.2,12.5,1.3,-4.5,84,680,17.6,40.8,2,57,1.4,230,1,15,508,0,3040,0,1,192.5,0,83,0.3,0,0,0.3,176.8,1,0,0,0,-0.1,1,4.2,9.5,0.1,0,1.4,1,1762
268.8,0,5.7,-1.6,46,0,13.7,2,0,0,0,6.3,663,15.6,12.5,7.2,-1.1,84,670,15.6,35.7,2,56.6,7.6,230,1,15,508,0,3040,0,1,642.3,0,83,0.3,0,0,0.3,642.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1763
268.8,0,6.1,0.8,47,0,14.1,2,0,0,0,7,655,16.8,12.5,8,0.8,84,670,16.8,36.1,2,56.6,8.3,230,1,15,508,0,3040,0,1,631.5,0,83,0,0,0,0.1,632,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1764
281.6,0,6.1,1.6,48,0,14.1,2,0,0,0,7,660,16.8,12.5,8.6,-0.8,84,670,16.8,37.3,2,56.6,8.6,230,1,15,508,0,3040,0,1,635.5,0,82,0,0,0,0,636,1,0,0,0,-0.1,1,1,0,0.1,0,1.3,1,1765
281.6,0,6.1,0.8,49,0,14.1,2,0,0,0,7,665,16.4,12.5,8,-1.1,84,670,16.8,37.3,2,56.6,7.9,230,1,15,508,0,3040,0,1,641.5,0,82,0,0,0,0,642.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1766
281.6,0,6.6,0.8,50,0,14.1,2,0,0,0,7,656,17.6,12.9,11.2,0.4,84,670,18,38.8,2,56.6,11.1,230,1,15,508,0,3040,0,1,631.5,0,82,0,0,0,0,632,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1767
294.4,0,6.6,0.8,51,0,14.5,2,0,0,0,7,662,18,12.9,10.8,-2.3,84,670,17.6,39.6,2,57,11.3,230,1,15,508,0,3040,0,1,638.3,0,82,0,0,0,0,638.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1768
294.4,0,6.6,0,51,0,14.5,2,0,0,0,7,665,18,12.9,11.2,-2.3,84,670,17.6,39.6,2,56.6,11.2,230,1,15,508,0,3040,0,1,640.3,0,82,0,0,0,0,641,1,0,0,0,-0.1,1,1,0,0.1,0,1.5,1,1769
307.2,0,6.6,0,51,0,14.5,2,0,0,0,6.3,671,17.6,12.9,10.4,-2.3,84,670,17.6,39.6,2,57,10.7,230,1,15,508,0,3040,0,1,646.3,0,82,0,0,0,0,646.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1770
307.2,0,6.6,0,51,0,14.5,2,0,0,0,7,672,17.6,12.9,10.3,-1.9,84,670,17.6,39.2,2,57,10.8,230,1,15,508,0,3040,0,1,648.8,0,82,0,0,0,0,649.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1771
294.4,0,6.6,0,51,0,14.5,2,0,0,0,7,666,17.6,12.9,10.7,-1.9,85,670,17.6,39.6,2,56.6,10.7,230,1,15,508,0,3040,0,1,642.8,0,82,0,0,0,0,643.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1772
307.2,0,6.6,0,50,0,14.5,2,0,0,0,6.3,675,17.2,12.9,8.6,-2.3,85,670,17.6,39.2,2,56.6,8.6,230,1,15,508,0,3040,0,1,651.8,0,82,0,0,0,0,652.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1773
294.4,0,6.6,0,51,0,14.5,2,0,0,0,7,667,17.6,12.9,8.8,-1.9,85,670,17.6,39.6,2,56.6,9.2,230,1,15,508,0,3040,0,1,643.3,0,82,0,0,0,0,643.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.1,1,1774
307.2,0,6.6,0,50,0,14.5,2,0,0,0,6.3,677,16.8,12.9,9.4,-2.3,85,670,17.2,38.8,2,56.6,9.5,230,1,15,508,0,3040,0,1,654.3,0,82,0,0,0,0,654.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1775
294.4,0,6.6,0,49,0,14.1,2,0,0,0,7,678,16.8,12.9,8.2,-2.3,85,670,16.8,38.4,2,57,8.6,230,1,15,508,0,3040,0,1,655,0,82,0,0,0,0,655.5,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1776
294.4,0,6.6,0,49,0,14.1,2,0,0,0,7,676,16.8,12.9,4.1,-1.1,85,670,16.8,37.6,2,57,7.1,230,1,15,508,0,3040,0,1,651.8,0,82,0,0,0,0,652.5,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1777
281.6,0,6.1,0,48,0,14.1,2,0,0,0,7,683,15.6,12.9,6.8,-3.4,85,670,15.6,36.9,2,57,6.9,230,1,15,508,0,3040,0,1,661.3,0,82,0,0,0,0,661.5,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1778
281.6,0,6.1,1.6,47,0,14.1,2,0,0,0,7,677,15.6,12.9,4.9,-2.3,85,670,15.6,36.5,2,56.6,4.9,230,1,15,508,0,3040,0,1,652.8,0,82,0,0,0,0,653.5,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1779
268.8,0,6.1,2.3,47,0,14.1,2,0,0,0,7,673,15.6,12.9,4.6,-1.5,85,670,15.6,35.7,2,57,5,230,1,15,508,0,3040,0,1,649.5,0,82,0,0,0,0,649.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.5,1,1780
281.6,0,6.1,2.3,46,0,14.1,2,0,0,0,7,670,15.6,12.9,5.8,-1.5,86,670,15.6,35.7,2,56.6,6.2,230,1,15,508,0,3040,0,1,646,0,82,0,0,0,0,646.5,1,0,0,0,-0.1,1,1,0,0.1,0,1.3,1,1781
268.8,0,6.1,2.3,46,0,14.1,2,0,0,0,7,674,15.2,12.9,3.8,-1.5,86,670,15.2,35.3,2,56.6,4.3,230,1,15,508,0,3040,0,1,648.5,0,82,0,0,0,0,649.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1782
281.6,0,6.1,2.3,46,0,14.1,2,0,0,0,7,672,15.2,12.9,4.1,-1.1,86,670,15.2,35.3,2,57,4.4,230,1,15,508,0,3040,0,1,648.8,0,82,0,0,0,0,649,1,0,0,0,-0.1,1,1,0,0.1,0,1.3,1,1783
268.8,0,6.1,3.1,46,0,14.1,2,0,0,0,7,672,15.2,12.9,5.1,-1.5,86,670,15.2,35.3,2,57,5,230,1,15,508,0,3040,0,1,648.5,0,82,0,0,0,0,649,1,0,0,0,-0.1,1,1,0,0.1,0,1.3,1,1784
281.6,0,6.1,3.1,46,0,14.1,2,0,0,0,7.8,671,15.2,12.9,4.4,-0.8,86,670,15.2,34.9,2,57,4.8,230,1,15,508,0,3040,0,1,647,0,82,0,0,0,0,647.5,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1785
268.8,0,6.1,3.1,46,0,14.1,2,0,0,0,7.8,670,15.2,12.9,3.6,-1.1,86,670,15.2,34.9,2,57,3.8,230,1,15,508,0,3040,0,1,645.3,0,82,0,0,0,0,645.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.5,1,1786
268.8,0,6.1,3.1,45,0,14.1,2,0,0,0,7.8,674,14.8,12.9,2.8,-0.8,86,670,14.8,34.1,2,57,2.9,230,1,15,508,0,3040,0,1,649.8,0,82,0,0,0,0,650.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.3,1,1787
281.6,0,6.1,3.1,45,0,14.1,2,0,0,0,7.8,672,14.8,12.9,4.5,-0.8,86,670,14.8,34.1,2,57,4.4,230,1,15,508,0,3040,0,1,648.8,0,82,0,0,0,0,649.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1788
268.8,0,6.1,3.1,46,0,14.1,2,0,0,0,8.6,666,14.8,12.9,4,-0.8,86,670,14.8,34.5,2,57,4.1,230,1,15,508,0,3040,0,1,641.3,0,82,0,0,0,0,641.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1789
268.8,0,6.1,3.1,46,0,14.1,2,0,0,0,8.6,665,14.8,12.9,4.3,-0.4,87,670,14.8,34.5,2,56.6,4.7,230,1,15,508,0,3040,0,1,640.8,0,82,0,0,0,0,641.3,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1790
268.8,0,6.1,3.1,46,0,14.1,2,0,0,0,8.6,663,15.2,12.9,4.4,0,87,670,15.2,34.9,2,56.6,4.8,230,1,15,508,0,3040,0,1,638.3,0,82,0,0,0,0,638.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1791
281.6,0,6.1,3.1,46,0,14.1,2,0,0,0,8.6,664,15.2,12.9,4.7,-0.8,87,670,15.2,35.3,2,56.6,5.2,230,1,15,508,0,3040,0,1,639.3,0,82,0,0,0,0,639.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.2,1,1792
281.6,0,6.1,3.1,47,0,14.1,2,0,0,0,8.6,664,15.2,12.9,5,-1.1,87,670,15.6,35.7,2,56.6,5,230,1,15,508,0,3040,0,1,639.3,0,82,0,0,0,0,639.8,1,0,0,0,-0.1,1,1,0,0.1,0,1.4,1,1793
281.6,0,6.6,2.3,48,0,14.1,2,0,0,0,7.8,656,16.4,12.9,8.9,0.8,87,670,16.4,36.5,2,56.6,9.4,230,1,15,508,0,3040,0,1,632.8,1,82,0,0,0,0,633,1,0,5,0,-0.1,2,15.6,13.5,0.1,0,1.2,1,1794
384,0,7.5,1.6,56,0,14.9,2,0,0,0,7,732,19.5,12.5,39.7,-0.8,87,700,19.5,44.3,2,57.4,39.5,230,1,15,418,0,3040,0,1,492.5,1,82,0,0,0,0,488.5,1,0,5,0,0.2,1,0.9,0,0.1,0,0.8,1,1795
947.2,14.1,13.2,-1.6,71,0,19.2,2,0,0,0,4.7,1355,38.3,11.7,72.8,18.4,87,750,38.3,56.5,2,69.9,72.2,230,1,15,504,0,3040,0,1,555.5,1,82,3.5,2.5,2.7,3.4,564.3,1,0,5,3,1.6,1,1,0,0,0,-3.1,1,1796
1408,15.6,15.5,-2.3,71,0,21.2,2,0,0,0,3.9,1865,43,11.7,70.9,21.8,87,790,43,56.5,2,78.1,70.8,230,1,15,508,0,3040,0,1,1510.5,1,82,10.5,9.5,9.6,10.3,1520.3,1,0,5,9,1.8,1,1,-13.5,0.1,4,0.1,1,1797
2150.4,27.3,21.6,-3.1,76,0,25.1,2,0,0,0,3.1,2543,48.8,12.5,88.5,20.6,87,860,49.2,62.4,2.3,84,103.7,230,1,15,508,0,3040,0,1,2345,1,82,16.4,15.3,15.5,16.1,2352.5,1,0,5,15,1.6,1,1,0,0,4,-5.7,1,1798
4236.8,30.5,37.1,-0.8,92,0,38.4,2,0,0,0,3.1,2564,57.4,12.1,58,7.5,87,1010,60.5,83.5,2.7,84.4,55.5,230,1,15,508,0,3040,0,1,2276.5,2,82,24,22.9,23.1,23.8,2276,1,0,5,24,1.8,1,1,0,0,4,-4.9,1,1799
857.6,0,7.1,5.5,30,0,15.7,2,0,0,0,4.7,2281,11.3,13.7,-25.4,16.9,87,1080,11.3,21.6,2.3,82.8,-25.4,230,1,15,508,0,3040,0,1,2272.5,2,82,28.5,27.9,28,28.4,2264.5,1,0,5,26,0,1,1,0,-0.1,0,-4.5,1,1800
806.4,14.1,13.6,1.6,49,0,18.4,2,0,0,0,5.5,1669,25,12.5,93.1,20.3,87,1320,25.4,36.9,2,75.4,93.9,230,1,15,508,0,3040,0,1,1704.5,3,82,28.1,26.7,27.3,28,1705.8,1,0,5,27,0,1,1,0,0,0,-4,1,1801
2867.2,34.8,68.6,3.1,98,0,53.7,2,0,0,0,3.1,2346,62.9,12.1,127.2,6.4,87,1440,63.3,87.1,2.3,82.8,125.8,230,1,15,508,0,3040,0,1,1875.5,3,83,31.1,29.9,30.2,30.8,1878.8,1,0,5,30,1.3,1,1,0,-0.2,0,-4.1,1,1802
3494.4,37.1,100,0.8,100,0,83.9,2,0,0,0,3.1,2562,69.1,12.5,132.6,4.5,87,1480,69.1,96.1,2.7,84.4,132.6,230,1,15,508,0,3040,0,1,2178,3,83,36.3,34.7,35.3,35.9,2181.5,1,0,5,34,1.4,1,1,0,-0.4,8,-7.7,1,1803
3840,38.3,100,1.6,100,0,83.9,2,0,0,0,3.1,2793,71.5,12.5,137.8,7.1,87,1510,71.1,95.3,3.1,85.5,136.6,230,1,15,508,0,3040,0,1,2479,3,83,41.3,39.9,40.2,40.9,2482.5,1,0,5,39,1.4,1,1,0,-0.2,0,-4.2,1,1804
4441.6,38.3,100,3.1,100,0,83.9,2,0,0,0,3.1,3103,75,12.9,145.1,9.4,87,1540,75,95.3,3.5,87.9,144,230,1,15,508,0,3040,0,1,2804.8,3,83,46.6,45.4,45.8,46.1,2808.8,1,0,5,44,1.5,1,1,0.5,-0.2,0,-5.7,1,1805
4889.6,38.3,100,0,100,0,83.9,2,0,0,0,3.1,3413,77,13.7,145.8,10.5,87,1550,77,95.7,3.9,89.1,145.8,230,1,15,508,0,3040,0,1,3146.5,3,83,52.4,50.7,51.4,51.8,3150.5,1,0,5,50,1.6,1,1,1.5,-0.4,0,-5.6,1,1806
5043.2,34.8,92,0,99,0,83.9,2,0,0,0,3.1,3705,73,13.7,71.4,14.6,87,1550,73,88.2,4.7,89.5,69.1,230,1,15,508,0,3040,0,1,3479.3,3,83,57.9,56.2,56.9,57.3,3482,0,1,5,55,1.4,1,1,1.5,-0.4,0,-1.7,1,1807
1216,0,8.5,-0.8,28,0,17.3,2,0,1,0,4.7,2993,11.7,14.1,-28.6,22.1,87,1540,11.7,20,3.1,87.5,-28.5,230,1,15,508,0,3040,0,1,3015.3,4,83,59.9,58.7,58.7,59.8,3007.3,1,0,5,57,-0.2,1,1,2,-0.2,0,-5,1,1808
192,0,9.4,0,30,0,16.5,2,0,0,0,4.7,2109,0,12.9,-0.9,-1.9,87,1110,0,21.2,0,81.3,-25.8,230,1,15,508,0,3040,0,1,2266,4,83,58.8,57.6,57.7,58.5,2258.3,1,0,5,56,-0.4,1,1.1,2,-0.5,0,-5.6,1,1809
627.2,0,8.9,-0.8,32,0,16.1,2,0,0,0,5.5,1898,12.5,12.9,-2.2,11.6,87,930,2.3,21.6,0,80.1,-25.8,230,1,15,508,12.9,3040,0,1,1896.3,5,83,57.8,56.1,56.1,57.4,1896.5,0,1,5,55,-0.3,1,1,2,-0.1,4,1.1,1,1810
563.2,0,8,-2.3,30,0,16.1,2,0,0,0,5.5,1870,12.5,12.9,6.4,14.6,86,920,4.3,20.4,0,79.7,6.4,230,1,15,508,11.3,3040,0,1,1869.3,5,83,56.9,56,56,56.6,1869.8,0,2,5,54,-0.3,1,1,1.5,0.2,0,5.8,1,1811
550.4,9,8.5,-3.9,30,0,15.7,2,0,0,0,5.5,1848,16.8,12.9,12.8,37.1,85,920,16.8,20.4,2.3,79.7,12.8,230,1,15,508,0,3040,0,1,1847.3,5,83,56.1,55.3,55.7,55.9,1847.3,0,2,5,54,-0.2,1,1,0,0.3,4,2,1,1812
614.4,10.2,8.9,-3.1,34,0,16.1,2,0,0,0,5.5,1826,19.1,12.5,15.2,35.3,85,920,19.1,23.5,2.3,79.3,15.2,230,1,15,508,0,3040,0,1,1825.8,5,83,55.6,54.2,54.3,55.3,1826,0,2,5,53,-0.2,1,1,-1,0.1,0,2.5,1,1813
588.8,6.2,8,0,33,0,15.7,2,0,0,0,5.5,1802,16.4,12.5,-11.4,24.8,84,920,16.4,22.7,2.3,78.9,-12,230,1,15,508,0,3040,0,1,1804.3,5,83,55,54,54.1,54.6,1804.5,0,1,5,52,-0.2,1,1,-1,0.1,0,0.8,1,1814
384,0,7.1,14.8,22,0,14.1,2,0,0,0,7,1717,7.4,12.9,11,16.5,84,910,7.4,14.1,0,77.3,10.9,230,1,15,508,0,3040,0,1,1773.3,5,83,54,52.8,53,53.8,1773.3,0,2,5,51,-0.4,1,1,-1,-0.1,4,-3.8,1,1815
1177.6,18.4,15,5.5,59,0,20.4,2,0,0,0,3.9,1828,35.9,11.7,82.6,25.1,84,910,35.9,45.5,2.3,78.5,82.5,230,1,15,508,0,3040,0,1,1761.5,5,83,53.6,52.1,52.1,53.3,1762,0,2,5,51,0.1,1,1,-1,-0.4,4,-0.9,1,1816
1497.6,19.1,16.5,-1.6,77,0,22,2,0,0,0,3.9,1808,46.5,10.9,78,15.8,84,910,46.5,62.7,2.3,78.1,78,230,1,15,508,0,3040,0,1,1794.8,5,83,54.6,53.5,53.9,54.3,1796,0,2,5,52,0.3,1,1,-1,0.1,4,4,1,1817
844.8,1.6,8,0,44,0,16.1,2,0,0,0,4.7,1805,20.3,12.5,-19.1,10.5,84,910,19.9,33.3,1.6,78.1,-19.1,230,1,15,508,0,3040,0,1,1815.3,5,83,55.4,54.1,54.1,55.1,1815.5,0,1,5,53,-0.1,1,1,-1,0.2,0,0.4,1,1818
